ad_clicks,ad_clicks_unique,ad_impressions,ad_impressions_unique,ad_network_id,advertiser_id,country.code,date_hour,events,installs,is_reengagement,payouts,publisher_id,publisher_sub_ad.ref,publisher_sub_adgroup.ref,publisher_sub_campaign.ref,publisher_sub_publisher.ref,publisher_sub_site.ref,site_id
108,0,0,0,0,877,DE,"2016-11-18 22:00:00",0,0,0,0,365,,,,,,47266
0,0,2,1,98,877,RU,"2016-11-18 03:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
1823,0,0,0,0,877,US,"2016-11-18 10:00:00",0,0,0,0,1899,,,,,,533
93,0,0,0,0,877,IE,"2016-11-18 00:00:00",0,0,0,0,1899,,,,,,533
713,0,0,0,0,877,DE,"2016-11-18 21:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,US,"2016-11-18 02:00:00",0,7,0,0,0,,,,,,113773
335,0,0,0,0,877,US,"2016-11-18 19:00:00",0,0,0,0,365,,,,,,47266
12,0,0,0,0,877,SE,"2016-11-18 21:00:00",0,0,0,0,142476,,,,,,533
0,0,1,1,98,877,CN,"2016-11-18 00:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,566f71063fc0263d5a00000e,2962
18,0,0,0,0,877,SE,"2016-11-18 04:00:00",0,0,0,0,365,,,,,,533
0,0,1,1,98,877,CN,"2016-11-18 03:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5587c25959b1a0201a0001ad,2962
12,0,0,0,0,877,IE,"2016-11-18 14:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,BR,"2016-11-18 07:00:00",0,0,0,0,0,,,,,,123959
108,0,0,0,0,877,SE,"2016-11-18 11:00:00",0,0,0,0,1899,,,,,,533
108,0,0,0,0,877,DE,"2016-11-18 08:00:00",0,0,0,0,365,,,,,,47266
66,0,0,0,0,877,CH,"2016-11-18 10:00:00",0,0,0,0,1899,,,,,,533
390,0,0,0,0,877,NL,"2016-11-18 13:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,CA,"2016-11-18 14:00:00",0,0,0,0,365,,,,,,533
78,0,0,0,0,877,DE,"2016-11-18 13:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,SE,"2016-11-18 01:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,NL,"2016-11-18 02:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,UK,"2016-11-18 01:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,IE,"2016-11-18 06:00:00",0,0,0,0,142476,,,,,,533
42,0,0,0,0,877,UK,"2016-11-18 01:00:00",0,0,0,0,365,,,,,,533
24,0,0,0,0,877,CH,"2016-11-18 18:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,RO,"2016-11-18 12:00:00",0,0,0,0,0,,,,,,2962
6,0,0,0,0,877,IE,"2016-11-18 07:00:00",0,0,0,0,142476,,,,,,533
390,0,0,0,0,877,NL,"2016-11-18 20:00:00",0,0,0,0,1899,,,,,,533
42,0,0,0,0,877,AT,"2016-11-18 00:00:00",0,0,0,0,365,,,,,,533
48,0,0,0,0,877,DE,"2016-11-18 11:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,UK,"2016-11-18 00:00:00",0,0,0,0,365,,,,,,47266
24,0,0,0,0,877,UK,"2016-11-18 11:00:00",0,0,0,0,142476,,,,,,533
18,0,0,0,0,877,CA,"2016-11-18 10:00:00",0,0,0,0,142476,,,,,,533
2,2,0,0,5,877,IN,"2016-11-18 03:00:00",0,0,0,0,75692,95477136527,,651081503,d,AdMob,60916
18,0,0,0,0,877,CA,"2016-11-18 04:00:00",0,0,0,0,142476,,,,,,533
0,0,1,1,98,877,CN,"2016-11-18 17:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5240a89194d2cf970200000b,2962
1,1,0,0,1783,877,US,"2016-11-18 11:00:00",0,0,0,0,181341,,,,[PID],,2962
18,0,0,0,0,877,CA,"2016-11-18 05:00:00",0,0,0,0,365,,,,,,533
2,2,0,0,2414,877,US,"2016-11-18 19:00:00",0,0,0,0,334322,,,default,851882d1a2ad79e6_default,,2962
6,0,0,0,0,877,CH,"2016-11-18 17:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,SE,"2016-11-18 23:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,DK,"2016-11-18 13:00:00",0,0,0,0,365,,,,,,47266
2,2,0,0,2414,877,US,"2016-11-18 09:00:00",0,0,0,0,334322,,,default,ec372962f48f3529_default,,2962
270,0,0,0,0,877,US,"2016-11-18 06:00:00",0,0,0,0,365,,,,,,533
144,0,0,0,0,877,CA,"2016-11-18 19:00:00",0,0,0,0,1899,,,,,,533
6,0,0,0,0,877,IT,"2016-11-18 11:00:00",0,0,0,0,142476,,,,,,533
24,0,0,0,0,877,AT,"2016-11-18 20:00:00",0,0,0,0,365,,,,,,47266
271,0,0,0,0,877,US,"2016-11-18 20:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,IT,"2016-11-18 06:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,IT,"2016-11-18 09:00:00",0,0,0,0,142476,,,,,,533
0,0,1,1,98,877,RU,"2016-11-18 05:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,52a861166faa22fa48000009,2962
270,0,0,0,0,877,US,"2016-11-18 14:00:00",0,0,0,0,365,,,,,,533
60,0,0,0,0,877,NL,"2016-11-18 22:00:00",0,0,0,0,365,,,,,,47266
108,0,0,0,0,877,DE,"2016-11-18 03:00:00",0,0,0,0,365,,,,,,47266
0,0,0,0,0,877,US,"2016-11-18 06:00:00",0,6,0,0,0,,,,,,113773
0,0,0,0,0,877,US,"2016-11-18 07:00:00",0,6,0,0,0,,,,,,114023
0,0,1,0,98,877,RU,"2016-11-18 01:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
294,0,0,0,0,877,UK,"2016-11-18 21:00:00",0,0,0,0,1899,,,,,,533
24,0,0,0,0,877,IE,"2016-11-18 09:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,IT,"2016-11-18 01:00:00",0,0,0,0,365,,,,,,533
42,0,0,0,0,877,UK,"2016-11-18 03:00:00",0,0,0,0,365,,,,,,533
1,0,0,0,1244,877,INT,"2016-11-18 08:00:00",0,0,0,0,40534,,,,,,2385
1,1,0,0,0,877,JP,"2016-11-18 00:00:00",0,0,0,0,307327,,,,,,47560
6,0,0,0,0,877,IE,"2016-11-18 22:00:00",0,0,0,0,142476,,,,,,533
1824,0,0,0,0,877,US,"2016-11-18 09:00:00",0,0,0,0,1899,,,,,,533
30,0,0,0,0,877,UK,"2016-11-18 02:00:00",0,0,0,0,365,,,,,,47266
0,0,1,1,98,877,RU,"2016-11-18 09:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,517161a62f9be54f03000013,2962
48,0,0,0,0,877,DE,"2016-11-18 02:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,US,"2016-11-18 14:00:00",1,1,0,0,0,,,,,,2962
48,0,0,0,0,877,DE,"2016-11-18 08:00:00",0,0,0,0,142476,,,,,,533
78,0,0,0,0,877,DE,"2016-11-18 01:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,SE,"2016-11-18 10:00:00",0,0,0,0,365,,,,,,47266
144,0,0,0,0,877,CA,"2016-11-18 07:00:00",0,0,0,0,1899,,,,,,533
1825,0,0,0,0,877,US,"2016-11-18 08:00:00",0,0,0,0,1899,,,,,,533
174,0,0,0,0,877,US,"2016-11-18 12:00:00",0,0,0,0,142476,,,,,,533
18,0,0,0,0,877,CA,"2016-11-18 02:00:00",0,0,0,0,142476,,,,,,533
18,0,0,0,0,877,SE,"2016-11-18 05:00:00",0,0,0,0,365,,,,,,533
12,0,0,0,0,877,SE,"2016-11-18 23:00:00",0,0,0,0,142476,,,,,,533
18,0,0,0,0,877,SE,"2016-11-18 18:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,SE,"2016-11-18 08:00:00",0,0,0,0,365,,,,,,47266
0,0,3,0,98,877,RU,"2016-11-18 20:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
6,0,0,0,0,877,IT,"2016-11-18 06:00:00",0,0,0,0,142476,,,,,,533
0,0,5,3,98,877,RU,"2016-11-18 06:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
0,0,1,1,98,877,CN,"2016-11-18 01:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,56a61aa8525894c328000015,2962
144,0,0,0,0,877,CA,"2016-11-18 21:00:00",0,0,0,0,1899,,,,,,533
90,0,0,0,0,877,IE,"2016-11-18 10:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,CA,"2016-11-18 08:00:00",0,0,0,0,365,,,,,,533
1,1,0,0,870,877,US,"2016-11-18 10:00:00",0,0,0,0,65030,10440646,10440646,10440624,"TUNE, Inc.",,2962
60,0,0,0,0,877,NL,"2016-11-18 23:00:00",0,0,0,0,365,,,,,,47266
0,0,3,3,98,877,RU,"2016-11-18 21:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
18,0,0,0,0,877,DK,"2016-11-18 02:00:00",0,0,0,0,365,,,,,,533
24,0,0,0,0,877,AT,"2016-11-18 08:00:00",0,0,0,0,365,,,,,,47266
0,0,6,2,98,877,RU,"2016-11-18 08:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
18,0,0,0,0,877,CA,"2016-11-18 19:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,UK,"2016-11-18 03:00:00",0,0,0,0,365,,,,,,47266
0,0,2,0,98,877,RU,"2016-11-18 14:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5255b9a777aa478519000008,2962
3,3,0,0,214,877,KR,"2016-11-18 19:00:00",0,0,0,0,12738,,,14305,,,2962
156,0,0,0,0,877,DK,"2016-11-18 21:00:00",0,0,0,0,1899,,,,,,533
48,0,0,0,0,877,DE,"2016-11-18 01:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,UK,"2016-11-18 20:00:00",0,0,0,0,365,,,,,,47266
1823,0,0,0,0,877,US,"2016-11-18 07:00:00",0,0,0,0,1899,,,,,,533
138,0,0,0,0,877,IT,"2016-11-18 02:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,US,"2016-11-18 01:00:00",0,1,0,0,0,,,,,,2962
113,0,0,0,0,877,SE,"2016-11-18 00:00:00",0,0,0,0,1899,,,,,,533
294,0,0,0,0,877,UK,"2016-11-18 16:00:00",0,0,0,0,1899,,,,,,533
156,0,0,0,0,877,DK,"2016-11-18 01:00:00",0,0,0,0,1899,,,,,,533
30,0,0,0,0,877,SE,"2016-11-18 09:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,IT,"2016-11-18 05:00:00",0,0,0,0,365,,,,,,47266
156,0,0,0,0,877,DK,"2016-11-18 19:00:00",0,0,0,0,1899,,,,,,533
217,0,0,0,0,877,AT,"2016-11-18 15:00:00",0,0,0,0,1899,,,,,,533
1,1,0,0,1072,877,KH,"2016-11-18 18:00:00",0,0,0,0,75940,8403,5401,767,37541,,2962
0,0,4,4,98,877,RU,"2016-11-18 08:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
6,0,0,0,0,877,DK,"2016-11-18 16:00:00",0,0,0,0,142476,,,,,,533
216,0,0,0,0,877,AT,"2016-11-18 22:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,CA,"2016-11-18 07:00:00",0,0,0,0,142476,,,,,,533
60,0,0,0,0,877,NL,"2016-11-18 03:00:00",0,0,0,0,365,,,,,,47266
216,0,0,0,0,877,AT,"2016-11-18 08:00:00",0,0,0,0,1899,,,,,,533
156,0,0,0,0,877,DK,"2016-11-18 06:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,SE,"2016-11-18 11:00:00",0,0,0,0,365,,,,,,533
110,0,0,0,0,877,DE,"2016-11-18 12:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,IT,"2016-11-18 06:00:00",0,0,0,0,365,,,,,,47266
12,0,0,0,0,877,IE,"2016-11-18 23:00:00",0,0,0,0,365,,,,,,533
24,0,0,0,0,877,UK,"2016-11-18 15:00:00",0,0,0,0,142476,,,,,,533
1,1,0,0,1783,877,US,"2016-11-18 08:00:00",0,0,0,0,181341,,,,[PID],,2962
145,0,0,0,0,877,CA,"2016-11-18 08:00:00",0,0,0,0,1899,,,,,,533
2,2,0,0,214,877,KR,"2016-11-18 21:00:00",0,0,0,0,12738,,,14305,,,2962
0,0,1,1,98,877,CN,"2016-11-18 05:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,56c2f0d357b53d280a000035,2962
2,2,0,0,2414,877,US,"2016-11-18 18:00:00",0,0,0,0,334322,,,default,851882d1a2ad79e6_default,,2962
0,0,1,1,98,877,CN,"2016-11-18 08:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,50046b006d791be34e17e959,2962
0,0,0,0,0,877,JP,"2016-11-18 19:00:00",3,0,0,0,0,,,,,,2962
0,0,0,0,0,877,IQ,"2016-11-18 03:00:00",3,1,0,0,0,,,,,,2385
0,0,0,0,0,877,US,"2016-11-18 07:00:00",0,4,0,0,0,,,,,,113773
157,0,0,0,0,877,DK,"2016-11-18 07:00:00",0,0,0,0,1899,,,,,,533
0,0,2,1,98,877,RU,"2016-11-18 07:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5767da97de4dacbc140000e7,2962
6,0,0,0,0,877,CH,"2016-11-18 17:00:00",0,0,0,0,142476,,,,,,533
18,0,0,0,0,877,SE,"2016-11-18 17:00:00",0,0,0,0,365,,,,,,533
48,0,0,0,0,877,NL,"2016-11-18 04:00:00",0,0,0,0,365,,,,,,533
78,0,0,0,0,877,DE,"2016-11-18 16:00:00",0,0,0,0,365,,,,,,533
18,0,0,0,0,877,DK,"2016-11-18 03:00:00",0,0,0,0,365,,,,,,533
48,0,0,0,0,877,NL,"2016-11-18 01:00:00",0,0,0,0,365,,,,,,533
0,0,3,0,98,877,RU,"2016-11-18 07:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5642ec07b3ec8e0d32000025,2962
24,0,0,0,0,877,CH,"2016-11-18 03:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,US,"2016-11-18 16:00:00",0,3,0,0,0,,,,,,113773
30,0,0,0,0,877,NL,"2016-11-18 00:00:00",0,0,0,0,142476,,,,,,533
42,0,0,0,0,877,AT,"2016-11-18 20:00:00",0,0,0,0,365,,,,,,533
1,1,0,0,214,877,KR,"2016-11-18 01:00:00",0,0,0,0,12738,,,14305,,,2962
0,0,0,0,0,877,SN,"2016-11-18 18:00:00",1,1,0,0,0,,,,,,2385
29,0,0,0,0,877,AT,"2016-11-18 04:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,IT,"2016-11-18 00:00:00",0,0,0,0,365,,,,,,47266
24,0,0,0,0,877,UK,"2016-11-18 02:00:00",0,0,0,0,142476,,,,,,533
108,0,0,0,0,877,SE,"2016-11-18 19:00:00",0,0,0,0,1899,,,,,,533
0,0,1,1,98,877,CN,"2016-11-18 01:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5255b9a777aa478519000008,2962
1,1,0,0,1783,877,US,"2016-11-18 19:00:00",0,0,0,0,181341,,,,[PID],,2962
1,1,0,0,1783,877,US,"2016-11-18 01:00:00",0,0,0,0,181341,,,,[PID],,2962
6,0,0,0,0,877,IE,"2016-11-18 04:00:00",0,0,0,0,142476,,,,,,533
0,0,0,0,0,877,CN,"2016-11-18 03:00:00",5,0,0,0,0,,,,,,2385
6,0,0,0,0,877,IE,"2016-11-18 05:00:00",0,0,0,0,142476,,,,,,533
6,0,0,0,0,877,IE,"2016-11-18 01:00:00",0,0,0,0,142476,,,,,,533
18,0,0,0,0,877,CA,"2016-11-18 22:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,DK,"2016-11-18 15:00:00",0,0,0,0,365,,,,,,47266
0,0,2,1,98,877,CN,"2016-11-18 04:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,521b36c58e60e5e30d000008,2962
42,0,0,0,0,877,AT,"2016-11-18 19:00:00",0,0,0,0,365,,,,,,533
270,0,0,0,0,877,US,"2016-11-18 05:00:00",0,0,0,0,365,,,,,,533
1,1,0,0,2261,877,US,"2016-11-18 13:00:00",0,0,0,0,304581,{file_name},{file_name},{offer_file_id},{aff_id},{source},2962
1,1,0,0,0,877,JP,"2016-11-18 01:00:00",0,1,0,0,307327,,,,,,70826
24,0,0,0,0,877,AT,"2016-11-18 03:00:00",0,0,0,0,365,,,,,,47266
42,0,0,0,0,877,UK,"2016-11-18 04:00:00",0,0,0,0,365,,,,,,533
216,0,0,0,0,877,AT,"2016-11-18 13:00:00",0,0,0,0,1899,,,,,,533
138,0,0,0,0,877,IT,"2016-11-18 21:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,CA,"2016-11-18 09:00:00",0,0,0,0,142476,,,,,,533
156,0,0,0,0,877,DK,"2016-11-18 20:00:00",0,0,0,0,1899,,,,,,533
48,0,0,0,0,877,DE,"2016-11-18 10:00:00",0,0,0,0,142476,,,,,,533
42,0,0,0,0,877,AT,"2016-11-18 12:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,US,"2016-11-18 00:00:00",0,3,0,0,0,,,,,,113773
30,0,0,0,0,877,IT,"2016-11-18 21:00:00",0,0,0,0,365,,,,,,47266
6,0,0,0,0,877,DK,"2016-11-18 05:00:00",0,0,0,0,365,,,,,,47266
391,0,0,0,0,877,NL,"2016-11-18 19:00:00",0,0,0,0,1899,,,,,,533
1,1,0,0,1783,877,US,"2016-11-18 14:00:00",0,0,0,0,181341,,,,[PID],,2962
0,0,0,0,0,877,MA,"2016-11-18 08:00:00",3,1,0,0,0,,,,,,2385
24,0,0,0,0,877,AT,"2016-11-18 12:00:00",0,0,0,0,365,,,,,,47266
1,1,0,0,1783,877,US,"2016-11-18 09:00:00",0,0,0,0,181341,,,,[PID],,2962
2,2,0,0,2414,877,US,"2016-11-18 17:00:00",0,0,0,0,334322,,,default,851882d1a2ad79e6_default,,2962
138,0,0,0,0,877,IT,"2016-11-18 04:00:00",0,0,0,0,1899,,,,,,533
0,0,1,1,98,877,RU,"2016-11-18 09:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,566f71063fc0263d5a00000e,2962
156,0,0,0,0,877,DK,"2016-11-18 22:00:00",0,0,0,0,1899,,,,,,533
18,0,0,0,0,877,DK,"2016-11-18 17:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,CH,"2016-11-18 01:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,IT,"2016-11-18 18:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,CN,"2016-11-18 04:00:00",4,2,0,0,0,,,,,,2385
0,0,1,1,98,877,RU,"2016-11-18 10:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,5432c1667f34cd58410001b6,2962
0,0,3,2,98,877,CN,"2016-11-18 22:00:00",0,0,0,0,212933,Client_6s_AtomicDodgeBallLite_EN_160406_iOS_Landscape_Reg,,571aa7656dfbb64b2b0000cd,,56c2f0d357b53d280a000035,2962
0,0,0,0,0,877,US,"2016-11-18 08:00:00",0,7,0,0,0,,,,,,114023
714,0,0,0,0,877,DE,"2016-11-18 16:00:00",0,0,0,0,1899,,,,,,533
30,0,0,0,0,877,IT,"2016-11-18 22:00:00",0,0,0,0,365,,,,,,533
30,0,0,0,0,877,AT,"2016-11-18 16:00:00",0,0,0,0,142476,,,,,,533
30,0,0,0,0,877,SE,"2016-11-18 04:00:00",0,0,0,0,365,,,,,,47266
48,0,0,0,0,877,NL,"2016-11-18 16:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,CH,"2016-11-18 20:00:00",0,0,0,0,365,,,,,,47266
12,0,0,0,0,877,SE,"2016-11-18 16:00:00",0,0,0,0,142476,,,,,,533
60,0,0,0,0,877,NL,"2016-11-18 10:00:00",0,0,0,0,365,,,,,,47266
30,0,0,0,0,877,SE,"2016-11-18 02:00:00",0,0,0,0,365,,,,,,47266
336,0,0,0,0,877,US,"2016-11-18 21:00:00",0,0,0,0,365,,,,,,47266
174,0,0,0,0,877,US,"2016-11-18 08:00:00",0,0,0,0,142476,,,,,,533
138,0,0,0,0,877,IT,"2016-11-18 22:00:00",0,0,0,0,1899,,,,,,533
78,0,0,0,0,877,DE,"2016-11-18 10:00:00",0,0,0,0,365,,,,,,533
6,0,0,0,0,877,DK,"2016-11-18 11:00:00",0,0,0,0,365,,,,,,47266
0,0,0,0,0,877,US,"2016-11-18 03:00:00",0,5,0,0,0,,,,,,113773
108,0,0,0,0,877,SE,"2016-11-18 12:00:00",0,0,0,0,1899,,,,,,533
216,0,0,0,0,877,AT,"2016-11-18 02:00:00",0,0,0,0,1899,,,,,,533
90,0,0,0,0,877,IE,"2016-11-18 05:00:00",0,0,0,0,1899,,,,,,533
1,1,0,0,0,877,JP,"2016-11-18 00:00:00",0,1,0,0,307327,,,,,,70826
42,0,0,0,0,877,UK,"2016-11-18 16:00:00",0,0,0,0,365,,,,,,533
68,0,0,0,0,877,CH,"2016-11-18 00:00:00",0,0,0,0,1899,,,,,,533
31,0,0,0,0,877,AT,"2016-11-18 05:00:00",0,0,0,0,142476,,,,,,533
24,0,0,0,0,877,CH,"2016-11-18 19:00:00",0,0,0,0,365,,,,,,533
0,0,0,0,0,877,US,"2016-11-18 12:00:00",3,0,0,0,0,,,,,,2962
1824,0,0,0,0,877,US,"2016-11-18 17:00:00",0,0,0,0,1899,,,,,,533
0,0,0,0,0,877,US,"2016-11-18 09:00:00",0,2,0,0,0,,,,,,113773
48,0,0,0,0,877,DE,"2016-11-18 06:00:00",0,0,0,0,142476,,,,,,533
24,0,0,0,0,877,AT,"2016-11-18 00:00:00",0,0,0,0,365,,,,,,47266
